"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2655,"Tulane",2018,989,89.9090909090909,86.9446953670523,0.0879117243347344,7.90406321518657,0.336703741152679,71.3943377148635,59,107,100,104,110,48,1011,91.9090909090909,121.908781610092,0.120582375479814,11.0826165100084,0.34322453016815,70.5311572700297,86,55,64,56,23,100,-34.9640862430399,-0.0326706511450798,-3.17855329482181,-0.00652078901547087,-0.86318044483383,97,99,95,68,82
