"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
52,"Florida State",2017,981,81.75,69.4538287531202,0.0707990099420185,5.78781906276001,0.375127420998981,66.8807339449541,116,109,112,109,85,15,1084,90.3333333333333,94.6894371028362,0.0873518792461589,7.89078642523635,0.368081180811808,71.0571955719557,71,38,32,35,45,36,-25.235608349716,-0.0165528693041403,-2.10296736247634,0.00704624018717248,4.17646162700159,88,85,78,63,13
