"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2459,"Northern Illinois",2021,1138,94.8333333333333,163.806932237479,0.143942822704287,13.6505776864566,0.415641476274165,71.493848857645,21,3,3,5,29,91,1003,83.5833333333333,193.422571427887,0.192844039309957,16.1185476189906,0.450648055832503,70.9032901296112,25,129,126,127,125,21,-29.615639190408,-0.0489012166056697,-2.467969932534,-0.0350065795583373,0.590558728033827,87,87,91,95,52
