"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
204,"Oregon State",2015,952,86.5454545454545,157.861783926591,0.165821201603562,14.3510712660537,0.357142857142857,75.2489495798319,98,39,32,28,103,127,1034,94,154.097847206033,0.149030800005835,14.0088952005485,0.495164410058027,70.068665377176,93,89,99,93,128,92,3.76393672055823,0.0167904015977276,0.342176065505294,-0.13802155291517,-5.18028420265591,59,59,48,127,122
