"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
23,"San José State",2015,1031,85.9166666666667,83.8493644220538,0.0813281905160561,6.98744703517115,0.404461687681862,74.2269641125121,102,95,96,94,39,5,985,82.0833333333333,155.164611043135,0.15752752390166,12.9303842535946,0.396954314720812,70.9279187817259,10,90,83,96,71,56,-71.3152466210809,-0.0761993333856035,-5.94293721842341,0.00750737296105009,3.29904533078623,114,112,116,61,20
