"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
61,"Georgia",2020,844,84.4,116.738002604061,0.138315168962157,11.6738002604061,0.414691943127962,65.4028436018957,97,44,70,65,34,3,872,87.2,115.723908375358,0.132710904100182,11.5723908375358,0.33256880733945,70.9896788990826,39,78,55,61,8,80,1.01409422870222,0.00560426486197549,0.101409422870221,0.0821231357885125,5.58683529718682,60,60,55,8,8
