"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2005,"Air Force","AFA",2017,1022,92.9090909090909,159.072939645191,0.155648668928758,14.461176331381,0.428571428571429,74.3620352250489,36,41,33,37,15,130,832,75.6363636363636,168.5194971362,0.202547472519471,15.3199542851091,0.394230769230769,67.6574519230769,3,97,106,122,78,107,-9.44655749100923,-0.046898803590713,-0.858777953728111,0.0343406593406593,-6.70458330197201,73,74,106,31,128
2006,"Akron","AKR",2017,1115,85.7692307692308,113.004268607241,0.101349119827122,8.69263604671088,0.316591928251121,69.6484304932735,98,80,85,85,126,62,1184,91.0769230769231,84.7976030202275,0.0716195971454624,6.5228925400175,0.450168918918919,68.085304054054,80.5,26,20,18,121,98,28.2066655870139,0.02972952268166,2.16974350669338,-0.133576990667798,-1.56312643921949,41,43,36,129,92
333,"Alabama","ALA",2017,1077,82.8461538461538,103.587864492245,0.096181861181286,7.96829726863424,0.431754874651811,67.7975858867224,111,84,94,89,11,28,1117,85.9230769230769,144.30898849507,0.129193364812059,11.1006914226977,0.333034914950761,72.7663384064458,29,81,70,72,13,9,-40.7211240028248,-0.0330115036307729,-3.13239415406345,0.0987199597010496,4.96875251972347,102,98,93,7,8
2026,"Appalachian State","APP",2017,977,88.8181818181818,144.330863973613,0.147728622286195,13.1209876339648,0.386898669396111,65.0992835209826,69,50,42,41,63,6,953,86.6363636363636,71.3621485141919,0.0748815829110094,6.48746804674472,0.372507869884575,65.688352570829,38,19,19,20,52,127,72.968715459421,0.072847039375186,6.63351958722009,0.0143907995115355,0.589069049846373,10,8,10,51,55
12,"Arizona","ARIZ",2017,1075,89.5833333333333,221.844537399894,0.206367011534785,18.4870447833245,0.422325581395349,69.9209302325581,59,9,11,7,22,69,1175,97.9166666666667,232.512401894945,0.19788289522974,19.3760334912454,0.400851063829787,72.1063829787234,122.5,126,124,119,83,13,-10.6678644950514,0.00848411630504434,-0.888988707920948,0.0214745175655616,2.18545274616527,75,75,58,44,28
9,"Arizona State","ASU",2017,1252,96.3076923076923,212.913331692323,0.170058571639235,16.3779485917171,0.39297124600639,72.8123003194888,14,12,21,27,51,122,1185,91.1538461538462,227.575163553637,0.192046551522057,17.5057818118183,0.39915611814346,66.5080168776371,82,125,116,115,81,120,-14.6618318613148,-0.0219879798828216,-1.12783322010114,-0.00618487213707014,-6.30428344185168,79,77,83,76,127
8,"Arkansas","ARK",2017,942,85.6363636363636,192.136818142816,0.203966898240781,17.4669834675287,0.388535031847134,69.6624203821656,100,16,14,8,61,64,922,83.8181818181818,168.76894239704,0.183046575267939,15.3426311270036,0.453362255965293,65.8774403470716,24,98,107,111,124,124,23.3678757457754,0.0209203229728414,2.12435234052504,-0.0648272241181591,-3.78498003509402,46,44,47,111,115
2032,"Arkansas State","ARST",2017,1132,102.909090909091,90.3425353429396,0.0798078934124908,8.21295775844906,0.423144876325088,64.2862190812721,4,92,88,103,20,2,1062,96.5454545454545,181.98465079762,0.171360311485518,16.54405916342,0.344632768361582,69.0668549905838,115,111,113,107,18,80,-91.6421154546803,-0.091552418073027,-8.33110140497094,0.0785121079635064,4.78063590931173,122,124,124,11,10
349,"Army","ARMY",2017,950,79.1666666666667,175.909904662672,0.185168320697549,14.6591587218893,0.465263157894737,68.7115789473684,126,26,30,19,3,42,825,68.75,128.047101010046,0.155208607284904,10.6705917508372,0.452121212121212,67.7866666666667,1,68,64,97,123,101,47.8628036526258,0.029959713412645,3.98856697105215,0.0131419457735247,-0.924912280701761,21,22,35,53,84
2,"Auburn","AUB",2017,1154,88.7692307692308,137.328664435164,0.119002308869293,10.5637434180895,0.415077989601386,70.0866551126516,70,57,67,70,26,72,1175,90.3846153846154,90.5016960337018,0.0770227200286824,6.96166892566937,0.314042553191489,67.4365957446809,72,32,23,22,4,111,46.8269684014623,0.0419795888406106,3.60207449242017,0.101035436409897,-2.65005936797078,22,26,28,6,107
