"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2433,"Louisiana Monroe",2021,1005,91.3636363636364,-20.4643961361461,-0.0203625832200458,-1.86039964874055,0.318407960199005,72.2825870646766,36,99,99,97,121,57,971,88.2727272727273,51.2497105883061,0.0527803404616953,4.65906459893692,0.420185375901133,71.8939237899073,66,79,78,78,105,86,-71.7141067244522,-0.0731429236817411,-6.51946424767747,-0.101777415702128,-0.3886632747693,98,98,98,120,73
