"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
238,"Vanderbilt",2016,1057,88.0833333333333,138.554443088476,0.131082727614452,11.5462035907063,0.365184484389782,70.1456953642384,77,58,63,61,97,84,1082,90.1666666666667,46.9805780967677,0.0434201276310238,3.91504817473064,0.386321626617375,64.6728280961183,61,9,8,8,50,2,91.5738649917081,0.0876625999834283,7.63115541597567,-0.0211371422275928,5.47286726812011,3,4,5,74,7
