"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
249,"North Texas",2015,1001,91,85.6683575716888,0.0855827747968919,7.78803250651716,0.368631368631369,72.7322677322677,63.5,93,88,87,90,96,975,88.6363636363636,115.231454640725,0.11818610732382,10.4755867855204,0.464615384615385,71.8892307692308,42,56,58,65,125,52,-29.5630970690361,-0.0326033325269285,-2.68755427900328,-0.095984015984016,-0.843036963036965,93,98,96,125,76
