"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
324,"Coastal Carolina","CCU",2021,964,80.3333333333333,191.055076588296,0.198189913473336,15.921256382358,0.466804979253112,72.5383817427386,119,2,2,2,3,67,987,82.25,40.2153376588135,0.0407450229572578,3.35127813823446,0.393110435663627,74.0901722391084,18,72,71,72,79,110,150.839738929483,0.157444890516079,12.5699782441236,0.0736945435894849,-1.55179049636982,7,5,5,12,94
38,"Colorado","COLO",2021,860,78.1818181818182,-39.3004594948536,-0.0456982087149461,-3.57276904498669,0.31046511627907,72.6511627906977,127,114,115,118,125,63,962,87.4545454545455,17.458917440021,0.0181485628274647,1.58717431272919,0.412681912681913,72.0717255717256,60,55,56,56,98,51,-56.7593769348747,-0.0638467715424108,-5.15994335771588,-0.102216796402843,0.579437218972103,95,95,94,121,53
36,"Colorado State","CSU",2021,1062,96.5454545454545,-25.8508137901938,-0.0243416325708039,-2.35007398092671,0.362523540489642,70.6101694915254,13,102,101,101,92,110,1021,92.8181818181818,-14.8481479735024,-0.0145427502189054,-1.34983163395477,0.33692458374143,72.8805093046033,109,32,32,32,13,79,-11.0026658166914,-0.00979888235189853,-1.00024234697194,0.0255989567482122,-2.27033981307791,78,77,75,43,107
41,"Connecticut","CONN",2021,860,86,-131.84422743997,-0.153307241209267,-13.184422743997,0.305813953488372,72.2081395348837,82.5,128,128,128,127,77,920,92,89.9101136020815,0.0977283843500885,8.99101136020815,0.444565217391304,67.3510869565217,102,102,107,106,120,2,-221.754341042051,-0.251035625559356,-22.1754341042051,-0.138751263902932,4.85705257836199,130,130,130,125,11
150,"Duke","DUKE",2021,1124,102.181818181818,-9.95430167128698,-0.00885614027694571,-0.904936515571544,0.371886120996441,72.9688612099644,1,92,93,91,77,56,987,89.7272727272727,153.426546827932,0.155447362540964,13.9478678934483,0.433637284701115,72.5896656534954,81,126,124,124,112,73,-163.380848499218,-0.16430350281791,-14.8528044090199,-0.0617511637046732,0.379195556468972,122,119,118,109,59
151,"East Carolina","ECU",2021,1049,95.3636363636364,46.1712334962765,0.0440145219220939,4.19738486329786,0.383222116301239,71.6863679694948,18,56,55,55,67,90,883,80.2727272727273,-15.4393282095641,-0.0174850829100386,-1.40357529177855,0.363533408833522,73.4745186862967,9,31,31,31,35,98,61.6105617058405,0.0614996048321325,5.60096015507641,0.0196887074677172,-1.78815071680197,35,32,33,52,98
2199,"Eastern Michigan","EMU",2021,1058,88.1666666666667,73.8893216707098,0.069838678327703,6.15744347255915,0.411153119092628,71.0973534971645,62,36,37,37,32,103,1077,89.75,102.629869661946,0.0952923580890862,8.55248913849549,0.44196843082637,73.0724233983287,82.5,108,104,104,117,86,-28.7405479912361,-0.0254536797613832,-2.39504566593634,-0.030815311733742,-1.97506990116423,86,86,85,94,101
57,"Florida","FLA",2021,1059,88.25,-19.4720038194898,-0.0183871613026344,-1.62266698495748,0.392823418319169,72.3805476864967,60,97,96,96,52,72,1028,85.6666666666667,-4.04593098672377,-0.00393573053183246,-0.337160915560314,0.368677042801556,73.5768482490272,40.5,38,38,38,40,100,-15.426072832766,-0.0144514307708019,-1.28550606939717,0.0241463755176126,-1.19630056253054,81,80,78,47,89
2226,"Florida Atlantic","FAU",2021,941,85.5454545454545,14.3366349373307,0.0152355312830294,1.30333044884824,0.368756641870351,73.3049946865037,86,74,74,73,85,47,983,89.3636363636364,14.0204075047534,0.0142628764036148,1.27458250043213,0.369277721261445,74.0467955239064,77.5,54,54,54,41,108,0.316227432577289,0.000972654879414572,0.0287479484161173,-0.000521079391093859,-0.741800837402693,69,69,67,66,85
2229,"Florida International","FIU",2021,787,87.4444444444444,-18.4450240716962,-0.0234371335091438,-2.04944711907736,0.317662007623888,74.7738246505718,69,96,100,100,122,14,800,88.8888888888889,49.0103605544244,0.0612629506930305,5.44559561715827,0.46125,73.36625,72,77,84,84,127,94,-67.4553846261206,-0.0847000842021743,-7.49504273623562,-0.143587992376112,1.4075746505718,96,102,102,128,43
52,"Florida State","FSU",2021,930,84.5454545454545,30.0375079040401,0.032298395595742,2.73068253673092,0.366666666666667,75.7301075268817,95,62,61,62,87,2,1022,92.9090909090909,28.1730876186585,0.0275666219360651,2.56118978351441,0.345401174168297,69.8268101761252,110,63,64,61,19,14,1.86442028538161,0.00473177365967698,0.16949275321651,0.0212654924983692,5.90329735075647,68,68,64,49,5
278,"Fresno State","FRES",2021,1132,94.3333333333333,26.8484895420598,0.0237177469452825,2.23737412850498,0.419611307420495,71.8144876325088,23,63,64,64,24,87,1036,86.3333333333333,-55.4540298327315,-0.0535270558230999,-4.62116915272763,0.373552123552124,72.6505791505791,49,13,14,14,49,75,82.3025193747914,0.0772448027683825,6.85854328123261,0.0460591838683712,-0.836091518070319,25,24,25,28,88
61,"Georgia","UGA",2021,1085,77.5,120.451839743345,0.111015520500779,8.60370283881038,0.462672811059908,70.5612903225806,129,14,22,14,4,112,1218,87,-199.725680563332,-0.163978391267104,-14.266120040238,0.291461412151067,75.423645320197,59,1,1,1,1,127,320.177520306678,0.274993911767883,22.8698228790484,0.171211398908841,-4.86235499761639,1,1,1,1,124
290,"Georgia Southern","GASO",2021,889,88.9,-27.1801430747967,-0.0305738392292426,-2.71801430747967,0.312710911136108,74.2935883014623,53,103,107,106,124,20,901,90.1,67.3153445053715,0.0747118141014112,6.73153445053715,0.411764705882353,72.7447280799112,87,88,93,93,96,77,-94.4954875801681,-0.105285653330654,-9.44954875801681,-0.0990537947462449,1.54886022155111,108,112,110,118,41
2247,"Georgia State","GAST",2021,926,84.1818181818182,58.6695219693338,0.0633580150856736,5.33359290630307,0.403887688984881,74.2095032397408,98,48,44,42,41,21,1013,92.0909090909091,53.3420178129984,0.0526574706939767,4.84927434663622,0.38400789733465,70.9851924975321,103.5,80,79,77,63,22,5.32750415633543,0.010700544391697,0.484318559666857,0.0198797916502316,3.22431074220874,63,62,57,51,16
59,"Georgia Tech","GT",2021,868,86.8,0.103559230168243,0.000119307868857423,0.0103559230168243,0.358294930875576,72.6002304147465,75,87,87,87,96,65,875,87.5,121.278697526898,0.138604225745027,12.1278697526898,0.443428571428571,73.3645714285714,61,116,118,116,119,93,-121.17513829673,-0.138484917876169,-12.117513829673,-0.0851336405529954,-0.764341013824875,115,116,116,112,86
62,"Hawai'i","HAW",2021,1006,91.4545454545455,12.8781768147263,0.0128013686031077,1.1707433467933,0.37375745526839,71.9592445328032,33,75,77,78,75,84,1083,98.4545454545455,-6.23862767994115,-0.00576050570631686,-0.567147970903741,0.38781163434903,70.1144967682364,124,34,34,35,71,16,19.1168044946675,0.0185618743094245,1.73789131769704,-0.0140541790806408,1.8447477645668,56,55,55,84,36
248,"Houston","HOU",2021,1150,88.4615384615385,47.7953349930988,0.0415611608635642,3.67656423023837,0.391304347826087,69.0678260869565,59,55,56,56,54,125,1085,83.4615384615385,-81.5611550191688,-0.0751715714462386,-6.27393500147453,0.342857142857143,73.2027649769585,23,11,11,11,17,89,129.356490012268,0.116732732309803,9.9504992317129,0.0484472049689441,-4.134938890002,10,10,9,25,117
356,"Illinois","ILL",2021,1088,90.6666666666667,9.34280805969182,0.00858713976074616,0.778567338307652,0.339154411764706,74.3373161764706,38,81,81,81,112,19,1074,89.5,3.55876368386089,0.00331356022705855,0.296563640321741,0.376163873370577,74.8845437616387,80,43,42,42,54,121,5.78404437583094,0.0052735795336876,0.482003697985911,-0.0370094616058714,-0.547227585168145,62,63,63,96,82
84,"Indiana","IND",2021,989,89.9090909090909,-129.006950150502,-0.130441810061175,-11.7279045591365,0.322548028311426,75.2234580384226,44,127,127,127,119,9,946,86,67.3792102444006,0.0712253808080345,6.12538274949096,0.418604651162791,69.3942917547569,46,89,88,90,103,11,-196.386160394902,-0.201667190869209,-17.8532873086275,-0.096056622851365,5.82916628366578,128,128,127,117,6
2294,"Iowa","IOWA",2021,1177,84.0714285714286,-50.1943432574099,-0.0426460010683176,-3.58531023267213,0.340696686491079,67.9668649107902,100,119,116,116,111,128,1250,89.2857142857143,-139.493278680252,-0.111594622944202,-9.96380562001801,0.328,74.432,75,2,5,4,10,116,89.2989354228422,0.068948621875884,6.37849538734587,0.012696686491079,-6.46513508920985,21,26,30,57,129
66,"Iowa State","ISU",2021,967,87.9090909090909,18.2479791924805,0.0188707127119757,1.65890719931641,0.391933815925543,73.6111685625646,66,69,70,69,53,35,899,81.7272727272727,-24.914076168875,-0.0277130991867353,-2.26491601535228,0.35706340378198,71.2825361512792,14,26,24,24,31,29,43.1620553613555,0.046583811898711,3.92382321466868,0.034870412143563,2.32863241128543,43,40,39,35,26
2305,"Kansas","KU",2021,899,81.7272727272727,-19.5240998811631,-0.0217175749512382,-1.77491817101483,0.343715239154616,71.3437152391546,114,98,97,99,108,97,906,82.3636363636364,182.529325693193,0.201467246901979,16.5935750630176,0.486754966887417,70.8256070640177,20,127,128,129,129,20,-202.053425574357,-0.223184821853218,-18.3684932340324,-0.143039727732801,0.518108175136959,129,129,129,127,54
2306,"Kansas State","KSU",2021,865,72.0833333333333,112.360364810569,0.129896375503548,9.36336373421412,0.416184971098266,69.0554913294798,130,19,18,8,28,126,995,82.9166666666667,36.9616744675315,0.0371474115251573,3.08013953896096,0.363819095477387,72.4954773869347,22,70,69,70,36,65,75.3986903430379,0.0927489639783911,6.28322419525316,0.052365875620879,-3.4399860574549,29,29,18,21,116
2309,"Kent State","KENT",2021,1185,98.75,97.0904476623707,0.0819328672256292,8.09087063853089,0.450632911392405,71.7485232067511,6.5,25,24,28,6,89,1153,96.0833333333333,217.132591168342,0.188319680111312,18.0943825973619,0.474414570685169,69.4570685169124,119,130,130,126,128,12,-120.042143505972,-0.106386812885682,-10.003511958831,-0.023781659292764,2.29145468983866,114,113,111,90,28
96,"Kentucky","UK",2021,971,80.9166666666667,61.379599908049,0.0632127702451586,5.11496665900408,0.454170957775489,73.4593202883625,116,45,48,43,5,38,965,80.4166666666667,17.510188072586,0.0181452726140787,1.45918233938216,0.375129533678756,73.6124352331606,10,56,55,55,52,101,43.869411835463,0.0450674976310798,3.65578431962192,0.0790414240967327,-0.153114944798105,42,44,41,8,73
2335,"Liberty","LIB",2021,1056,88,67.7098545738722,0.064119180467682,5.64248788115601,0.401515151515151,73.5719696969697,65,40,41,40,44,36,1068,89,-13.8533735941478,-0.0129713235900261,-1.15444779951232,0.356741573033708,71.5102996254682,73,33,33,33,29,33,81.56322816802,0.077090504057708,6.79693568066833,0.0447735784814436,2.06167007150154,26,25,26,31,31
309,"Louisiana","ULL",2021,1062,88.5,62.9188626973907,0.0592456334250383,5.24323855811589,0.403954802259887,71.2250470809793,57.5,44,46,47,40,99,1006,83.8333333333333,-25.0876952032612,-0.0249380668024465,-2.09064126693843,0.356858846918489,73.9045725646123,26,25,25,26,30,106,88.0065579006518,0.0841837002274848,7.33387982505432,0.0470959553413979,-2.67952548363304,22,21,22,27,109
2433,"Louisiana Monroe","ULM",2021,1005,91.3636363636364,-20.4643961361461,-0.0203625832200458,-1.86039964874055,0.318407960199005,72.2825870646766,36,99,99,97,121,74,971,88.2727272727273,51.2497105883061,0.0527803404616953,4.65906459893692,0.420185375901133,71.8939237899073,66,79,78,78,105,45,-71.7141067244522,-0.0731429236817411,-6.51946424767747,-0.101777415702128,0.3886632747693,98,98,98,120,58
2348,"Louisiana Tech","LT",2021,914,91.4,17.1749342578555,0.0187909565184415,1.71749342578555,0.37089715536105,71.0557986870897,34,70,68,70,80,104,885,88.5,96.9186649857896,0.109512615803152,9.69186649857896,0.413559322033898,71.2745762711864,69,103,111,108,99,28,-79.7437307279341,-0.0907216592847106,-7.97437307279341,-0.0426621666728479,-0.218777584096728,102,104,105,100,75
97,"Louisville","LOU",2021,1023,85.25,113.055069499292,0.110513264417685,9.42125579160764,0.398826979472141,72.6451612903226,91,18,17,15,45,64,1083,90.25,84.9932336646923,0.0784794401336032,7.08276947205769,0.40258541089566,72.4395198522622,88,99,98,97,88,64,28.0618358345994,0.0320338242840818,2.33848631954995,-0.00375843142351945,0.20564143806034,52,52,50,70,66
99,"LSU","LSU",2021,996,83,55.8704405902293,0.0560948198697081,4.65587004918577,0.369477911646586,73.5,107,50,51,49,83,37,1039,86.5833333333333,47.6918978937578,0.0459017304078516,3.97432482447982,0.375360923965351,71.5524542829644,53.5,76,75,75,53,36,8.17854269647146,0.0101930894618565,0.681545224705955,-0.00588301231876498,1.94754571703561,60,60,58,75,34
