"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
290,"Georgia Southern",2018,906,75.5,164.686604703412,0.181773294374627,13.7238837252843,0.375275938189845,70.4039735099338,130,42,46,27,73,23,1017,84.75,126.290910981554,0.124179853472521,10.5242425817962,0.386430678466077,74.0344149459194,34,61,56,62,76,16,38.3956937218579,0.0575934409021056,3.19964114348816,-0.0111547402762313,3.63044143598559,30,32,20,72,12
