"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2636,"UT San Antonio",2020,900,90,111.070323789553,0.123411470877281,11.1070323789553,0.386666666666667,72.4088888888889,62.5,48,75,79,68,56,884,88.4,149.55546177625,0.169180386624717,14.955546177625,0.394796380090498,74.5837104072398,51,102,84,87,67,112,-38.4851379866971,-0.0457689157474362,-3.84851379866971,-0.00812971342383106,-2.17482151835092,103,98,103,68,92
