"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
135,"Minnesota",2017,969,80.75,88.3914803552744,0.0912192779724194,7.36595669627287,0.376676986584107,67.7946336429309,119,96,102,93,83,104,966,80.5,81.2997131529878,0.084161193740153,6.77497609608232,0.371635610766046,69.3229813664596,11,23,21,28,50,56,7.09176720228658,0.00705808423226638,0.590980600190548,0.00504137581806174,-1.52834772352877,58,58,60,65,93
