"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2005,"Air Force","AFA",2016,984,89.4545454545455,167.431414578859,0.170153876604531,15.2210376889871,0.431910569105691,70.130081300813,67,32,30,30,15,44,902,82,117.692162671448,0.130479116043734,10.6992875155862,0.341463414634146,71.6762749445676,9,48,54,61,14,47,49.7392519074106,0.0396747605607971,4.52175017340096,0.0904471544715447,1.54619364375462,25,22,34,9,38
2006,"Akron","AKR",2016,957,87,145.597373219872,0.152139365955979,13.2361248381702,0.367816091954023,70.9487983281087,92,50,44,39,95,64,1053,95.7272727272727,143.074682331562,0.135873392527599,13.0067893028693,0.459639126305793,69.7844254510921,100,69,76,68,124,92,2.52269088830965,0.0162659734283795,0.229335535300878,-0.09182303435177,-1.16437287701656,61,61,51,120,82
333,"Alabama","ALA",2016,1234,88.1428571428571,98.2315463662458,0.0796041704750776,7.01653902616041,0.423824959481361,69.5437601296596,76,96,110,106,24,34,1224,87.4285714285714,67.6721321864203,0.0552876896947879,4.83372372760145,0.301470588235294,72.3055555555556,39,22,15,16,2,40,30.5594141798255,0.0243164807802898,2.18281529855896,0.122354371246067,2.76179542589591,43,46,46,3,25
2026,"Appalachian State","APP",2016,975,88.6363636363636,89.566803245772,0.0918633879443816,8.14243665870655,0.406153846153846,71.3979487179487,74,103,101,100,45,80,918,83.4545454545455,103.544085269935,0.11279312120908,9.41309866090322,0.327886710239651,73.0141612200436,14,42,45,48,6,20,-13.9772820241633,-0.0209297332646984,-1.27066200219667,0.0782671359141947,1.61621250209485,78,78,85,13,37
12,"Arizona","ARIZ",2016,776,86.2222222222222,165.026137794424,0.212662548704154,18.3362375327138,0.373711340206186,74.6146907216495,99,33,15,13,85,123,869,96.5555555555556,174.636560548656,0.200962670366693,19.404062283184,0.421173762945915,70.3360184119678,104,95,118,111,96,80,-9.61042275423222,0.0116998783374616,-1.06782475047024,-0.0474624227397293,-4.2786723096817,71,75,53,98,118
9,"Arizona State","ASU",2016,1078,98,194.331328154228,0.180270248751603,17.6664843776571,0.37291280148423,67.10853432282,18,21,18,23,88,6,1054,95.8181818181818,216.787639164522,0.205680872072601,19.7079671967747,0.394686907020873,70.9250474383302,101,113,119,113,63,64,-22.4563110102944,-0.0254106233209989,-2.04148281911767,-0.0217741055366428,3.81651311551013,86,85,90,75,18
8,"Arkansas","ARK",2016,1111,92.5833333333333,117.97518302806,0.10618828355361,9.83126525233835,0.383438343834383,73.2340234023402,42.5,76,80,87,73,113,949,79.0833333333333,228.158453980332,0.240419867207937,19.013204498361,0.421496311907271,72.5521601685985,4,117,113,125,98,31,-110.183270952272,-0.134231583654327,-9.18193924602264,-0.0380579680728874,-0.681863233741709,126,126,128,87,72
2032,"Arkansas State","ARST",2016,1095,91.25,88.5243471594221,0.0808441526570065,7.37702892995184,0.33972602739726,70.0310502283105,52,105,106,105,116,41,1146,95.5,53.6846867785485,0.046845276421072,4.47372389821238,0.339441535776614,72.4467713787085,97,12,10,10,12,38,34.8396603808736,0.0339988762359345,2.90330503173946,0.000284491620645977,2.41572115039804,36,37,38,61,29
349,"Army","ARMY",2016,868,86.8,77.1850158666174,0.0889228293394209,7.71850158666174,0.42741935483871,70.8559907834101,94,111,102,101,20,60,724,72.4,96.3494671342879,0.133079374494873,9.63494671342879,0.397790055248619,70.1546961325967,1,39,47,63,67,83,-19.1644512676705,-0.0441565451554518,-1.91644512676705,0.0296292995900909,-0.701294650813452,84,84,103,38,73
2,"Auburn","AUB",2016,1055,87.9166666666667,137.967657173678,0.130775030496377,11.4973047644732,0.431279620853081,73.7981042654028,78,60,66,62,16,119,1129,94.0833333333333,139.751369338284,0.123783320937364,11.645947444857,0.350752878653676,73.3693534100974,88,64,58,54,24,16,-1.78371216460616,0.00699170955901306,-0.148642680383846,0.0805267421994048,-0.42875085530541,68,68,59,11,68
