"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
12,"Arizona",2016,776,86.2222222222222,165.026137794424,0.212662548704154,18.3362375327138,0.373711340206186,74.6146907216495,99,33,15,13,85,123,869,96.5555555555556,174.636560548656,0.200962670366693,19.404062283184,0.421173762945915,70.3360184119678,104,95,118,111,96,80,-9.61042275423222,0.0116998783374616,-1.06782475047024,-0.0474624227397293,-4.2786723096817,71,75,53,98,118
