"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
153,"North Carolina",2016,974,88.5454545454545,148.485146832621,0.152448816049919,13.4986497120564,0.396303901437372,69.0862422997947,75,47,40,36,58,102,1050,95.4545454545455,132.657237481789,0.126340226173133,12.0597488619809,0.397142857142857,68.6333333333333,96,62,66,58,64,22,15.8279093508315,0.026108589876786,1.43890085007559,-0.000838955705485478,0.452908966461322,52,51,44,62,60
