"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2050,"Ball State","BALL",2015,1025,93.1818181818182,185.001015149974,0.180488795268267,16.8182741045431,0.378536585365854,71.7648780487805,44,24,16,17,77,73,1034,94,163.685690651882,0.158303375872226,14.8805173319892,0.441972920696325,71.6827852998066,93,96,103,97,115,55,21.3153244980921,0.022185419396041,1.93775677255382,-0.0634363353304713,-0.0820927489739063,46,45,44,104,64
239,"Baylor","BAY",2015,1208,100.666666666667,232.61818150333,0.192564719787525,19.3848484586109,0.451986754966887,71.1423841059603,8,7,8,15,7,59,1197,99.75,249.673198951521,0.208582455264429,20.8060999126268,0.3734335839599,70.7243107769424,118,126,126,121,44,79,-17.0550174481909,-0.0160177354769037,-1.42125145401591,0.0785531710069877,-0.418073329017901,83,83,83,11,67
68,"Boise State","BSU",2015,1217,101.416666666667,68.3491602540517,0.0561620051389085,5.6957633545043,0.417419884963024,69.6672144617913,6,104,104,109,26,27,1048,87.3333333333333,149.30659776905,0.142468127642223,12.4422164807542,0.300572519083969,72.4322519083969,33.5,87,80,86,3,36,-80.9574375149984,-0.0863061225033149,-6.74645312624987,0.116847365879054,2.76503744660566,118,117,119,2,26
103,"Boston College","BC",2015,831,83.1,42.0982980862954,0.0506598051579969,4.20982980862954,0.276774969915764,72.4199759326113,121,119,117,115,127,86,870,87,-38.4000724050068,-0.0441380142586285,-3.84000724050068,0.290804597701149,71.8977011494253,32,2,2,2,2,51,80.4983704913022,0.0947978194166253,8.04983704913022,-0.0140296277853853,-0.52227478318602,10,8,5,74,68
189,"Bowling Green","BGSU",2015,1369,97.7857142857143,286.533537440761,0.209301342177327,20.4666812457686,0.451424397370343,73.4711468224982,14,1,5,7,8,113,1322,94.4285714285714,226.852678076007,0.171598092341912,16.2037627197148,0.40695915279879,72.6399394856278,96,119,108,107,85,32,59.6808593647532,0.0377032498354152,4.2629185260538,0.0444652445715536,-0.831207336870335,18,23,35,27,75
2084,"Buffalo","BUFF",2015,953,95.3,98.8302503644655,0.103704355051905,9.88302503644655,0.370409233997901,73.1521511017838,26,78,70,75,87,105,955,95.5,44.0648894012468,0.0461412454463317,4.40648894012468,0.403141361256544,69.4638743455497,100.5,13,13,12,82,101,54.7653609632187,0.0575631096055733,5.47653609632187,-0.0327321272586431,-3.6882767562341,22,16,17,84,112
252,"BYU","BYU",2015,1076,89.6666666666667,162.739352408503,0.151244751309017,13.5616127007086,0.381970260223048,72.9832713754647,73.5,34,37,35,70,103,1124,93.6666666666667,5.88420244406089,0.00523505555521431,0.49035020367174,0.361209964412811,70.8149466192171,91,3,3,3,33,76,156.855149964442,0.146009695753803,13.0712624970368,0.0207602958102369,-2.1683247562476,1,1,1,46,93
25,"California","CAL",2015,1142,95.1666666666667,247.212178388137,0.216473010847756,20.6010148656781,0.466725043782837,73.7451838879159,31,5,4,5,3,119,1146,95.5,162.338348589126,0.141656499641471,13.5281957157605,0.43630017452007,69.9703315881326,100.5,94,90,85,112,94,84.8738297990107,0.0748165112062842,7.07281914991756,0.0304248692627673,-3.7748522997833,8,12,12,40,114
2117,"Central Michigan","CMU",2015,1003,91.1818181818182,121.934432620299,0.121569723449949,11.0849484200272,0.378863409770688,73.0428713858425,60,65,64,65,76,104,918,83.4545454545455,60.7741646657314,0.06620279375352,5.52492406052103,0.366013071895425,70.1437908496732,17.5,17,17,21,38,90,61.1602679545675,0.055366929696429,5.56002435950614,0.0128503378752631,-2.89908053616927,17,15,19,57,104
2429,"Charlotte","CHAR",2015,1098,99.8181818181818,22.7515437594768,0.0207208959558077,2.06832215995244,0.342440801457195,72.7158469945355,10,126,126,126,109,95,1040,94.5454545454545,57.5657238201859,0.0553516575194095,5.2332476200169,0.392307692307692,67.6509615384615,97,16,16,15,67,119,-34.8141800607091,-0.0346307615636019,-3.16492546006446,-0.0498668908504974,-5.06488545607398,99,102,99,98,120
2132,"Cincinnati","CIN",2015,1216,101.333333333333,185.890473991249,0.152870455584909,15.4908728326041,0.453947368421053,73.9284539473684,7,23,28,34,5,120,1107,92.25,162.639028090094,0.146918724561964,13.5532523408412,0.399277326106594,67.0740740740741,75,95,92,92,74,124,23.2514459011554,0.00595173102294516,1.93762049176295,0.0546700423144583,-6.85437987329435,44,46,59,18,125
228,"Clemson","CLEM",2015,1406,100.428571428571,172.698728105268,0.122829820843007,12.3356234360906,0.439544807965861,73.6465149359886,9,30,52,62,16,116,1239,88.5,228.55198530924,0.184464879184213,16.3251418078029,0.315577078288943,70.1678773204197,41,121,111,112,6,89,-55.8532572039724,-0.0616350583412062,-3.98951837171231,0.123967729676918,-3.47863761556893,107,105,112,1,110
38,"Colorado","COLO",2015,1024,93.0909090909091,84.5479566462734,0.0825663639123763,7.68617787693394,0.384765625,72.8349609375,45,94,91,91,65,100,1001,91,86.0534660159734,0.0859674985174559,7.82304236508849,0.430569430569431,70.8261738261738,63.5,30,39,36,106,75,-1.50550936970004,-0.00340113460507961,-0.136864488154549,-0.0458038055694306,-2.00878711132617,63,63,62,93,91
36,"Colorado State","CSU",2015,1094,91.1666666666667,92.6206534281222,0.0846623888739691,7.71838778567685,0.411334552102377,73.3034734917733,61,86,90,88,33,108,1033,86.0833333333333,174.321908804379,0.168753057893881,14.5268257336983,0.399806389157793,73.6302032913843,29,101,102,106,75,16,-81.7012553762571,-0.0840906690199121,-6.80843794802142,0.0115281629445838,0.326729799611016,119,118,118,58,59
41,"Connecticut","CONN",2015,1011,84.25,47.6675596506047,0.0471489215139512,3.97229663755039,0.340257171117705,70.1879327398615,111,118,119,118,113,37,1025,85.4166666666667,35.0365915428454,0.0341820405296053,2.91971596190378,0.373658536585366,71.3151219512195,28,12,11,11,45,61,12.6309681077593,0.0129668809843459,1.05258067564661,-0.0334013654676606,1.12718921135799,53,52,54,86,45
150,"Duke","DUKE",2015,1187,98.9166666666667,67.9876680132707,0.0572768896489223,5.66563900110589,0.401010951979781,68.2940185341196,12,105,105,107,43,12,1111,92.5833333333333,182.737355316231,0.164480067791387,15.2281129430193,0.375337533753375,73.6372637263726,82,108,105,101,48,15,-114.74968730296,-0.107203178142465,-9.56247394191336,0.0256734182264056,5.34324519225301,125,126,124,42,6
151,"East Carolina","ECU",2015,1013,92.0909090909091,23.3451208832904,0.0230455290062097,2.12228371666277,0.400789733464956,71.6179664363277,54,125,125,125,44,68,1072,97.4545454545455,142.708320157369,0.13312343298262,12.9734836506699,0.364738805970149,70.7397388059701,109,81,84,78,36,78,-119.363199274078,-0.11007790397641,-10.8511999340071,0.0360509274948063,-0.878227630357586,126,127,126,36,77
2199,"Eastern Michigan","EMU",2015,1079,89.9166666666667,175.117208482039,0.162295837332752,14.5931007068366,0.394810009267841,70.7201112140871,71,28,31,31,54,48,1100,91.6666666666667,211.79884370621,0.192544403369281,17.6499036421841,0.45,70.3481818181818,67.5,115,117,116,122,87,-36.6816352241706,-0.0302485660365298,-3.05680293534755,-0.0551899907321594,-0.371929395905298,100,100,92,99,66
57,"Florida","FLA",2015,1164,83.1428571428571,74.2603859052725,0.0637975823928458,5.30431327894804,0.347079037800687,66.7268041237113,120,99,107,103,107,4,1208,86.2857142857143,79.9463933920791,0.0661807892318536,5.71045667086279,0.326986754966887,70.4312913907285,30,25,19,20,8,86,-5.6860074868066,-0.00238320683900778,-0.406143391914758,0.0200922828337999,3.70448726701713,69,69,61,48,16
2226,"Florida Atlantic","FAU",2015,1133,94.4166666666667,-6.87152721438788,-0.00606489604094252,-0.572627267865657,0.372462488967343,70.3318623124448,34,128,128,127,85,41,1090,90.8333333333333,54.5382465309271,0.0500350885604836,4.54485387757726,0.38256880733945,74.1495412844037,61,15,14,13,54,10,-61.409773745315,-0.0560999846014261,-5.11748114544292,-0.0101063183721062,3.81767897195883,108,109,108,72,14
2229,"Florida International","FIU",2015,868,86.8,120.672454255172,0.139023564810105,12.0672454255172,0.379032258064516,70.9942396313364,93,66,54,48,75,54,923,92.3,114.92837518617,0.124516116128028,11.492837518617,0.447453954496208,71.8201516793066,76,55,76,73,120,54,5.74407906900153,0.0145074486820773,0.574407906900152,-0.0684216964316919,0.825912047970206,56,56,51,112,53
52,"Florida State","FSU",2015,1037,86.4166666666667,138.506221545203,0.133564340930765,11.5421851287669,0.38572806171649,69.1186113789778,99,57,59,53,64,22,1112,92.6666666666667,160.363091226991,0.144211412973913,13.3635909355826,0.339928057553957,74.5746402877698,83,92,88,89,15,5,-21.8568696817879,-0.010647072043148,-1.82140580681566,0.045800004162533,5.45602890879196,85,84,73,25,5
278,"Fresno State","FRES",2015,958,87.0909090909091,41.9491726579569,0.0437882804362807,3.81356115072336,0.335073068893528,70.9540709812109,92,120,120,120,116,52,1000,90.9090909090909,123.920143254874,0.123920143254874,11.2654675686249,0.416,72.424,62,65,72,72,96,37,-81.970970596917,-0.0801318628185932,-7.45190641790155,-0.0809269311064718,1.46992901878914,120,120,117,117,40
61,"Georgia","UGA",2015,981,81.75,52.3494594346885,0.0533633633381127,4.36245495289071,0.382262996941896,70.0601427115189,124,113,115,114,68,34,1002,83.5,18.4246687185122,0.0183878929326469,1.53538905987602,0.332335329341317,68.2914171656687,19.5,6,6,6,12,117,33.9247907161763,0.0349754704054657,2.82706589301469,0.0499276676005787,-1.7687255458502,39,39,37,21,89
290,"Georgia Southern","GASO",2015,892,81.0909090909091,104.530343401723,0.117186483634218,9.50275849106571,0.417040358744395,63.8329596412556,126,75,71,67,28,1,870,79.0909090909091,105.177332146656,0.120893485226041,9.56157564969597,0.363218390804598,73.1793103448276,4,51,52,70,35,23,-0.646988744932912,-0.00370700159182268,-0.0588171586302657,0.0538219679397969,9.34635070357198,61,61,63,19,1
2247,"Georgia State","GAST",2015,1184,91.0769230769231,156.00472696913,0.131760749129333,12.00036361301,0.372466216216216,74.0143581081081,62,40,56,55,84,121,1259,96.8461538461538,98.4445180730281,0.0781926275401336,7.57265523638678,0.402700555996823,70.0849880857824,108,43,36,27,79,91,57.5602088961022,0.0535681215891995,4.42770837662324,-0.0302343397806066,-3.92937002232574,20,22,20,83,115
59,"Georgia Tech","GT",2015,896,81.4545454545455,103.148832713352,0.115121465081866,9.37716661030476,0.389508928571429,71.6573660714286,125,76,72,68,58,70,905,82.2727272727273,67.9987084883263,0.075136694462239,6.18170077166602,0.385635359116022,69.2497237569061,12,20,20,26,56,106,35.1501242250261,0.0399847706196275,3.19546583863874,0.00387356945540646,-2.40764231452249,36,33,31,63,96
62,"Hawai'i","HAW",2015,984,89.4545454545455,48.3440024369512,0.0491300837773894,4.39490931245011,0.340447154471545,72.1727642276423,78,117,114,116,111,80,1099,99.9090909090909,118.307227590674,0.107649888617538,10.7552025082431,0.429481346678799,71.3503184713376,119,61,68,53,105,60,-69.9632251537231,-0.0585198048401486,-6.36029319579301,-0.0890341922072542,-0.822445756304703,113,116,110,121,74
248,"Houston","HOU",2015,1238,95.2307692307692,162.641044329247,0.131374026114093,12.5108495637882,0.396607431340872,69.9894991922456,28,35,51,56,52,31,1206,92.7692307692308,138.867315692564,0.115147027937449,10.6821012071203,0.365671641791045,73.9809286898839,85,76,66,63,37,11,23.7737286366835,0.0162269981766439,1.82874835666796,0.0309357895498276,3.99142949763835,43,47,49,39,13
356,"Illinois","ILL",2015,1047,95.1818181818182,81.0096008624829,0.0773730667263447,7.36450916931662,0.341929321872015,70.5587392550143,30,97,93,96,110,45,1022,92.9090909090909,101.617127232179,0.0994296743954784,9.23792065747081,0.37866927592955,70.527397260274,86,49,49,48,52,84,-20.607526369696,-0.0220566076691337,-1.87341148815418,-0.0367399540575346,-0.0313419947403588,84,86,87,88,63
84,"Indiana","IND",2015,1227,102.25,195.916914238877,0.159671486747251,16.3264095199064,0.418092909535452,71.5509372453138,5,19,20,32,25,66,1216,101.333333333333,233.069408127592,0.191668921157559,19.4224506772993,0.385690789473684,72.7705592105263,125,123,123,115,57,29,-37.1524938887147,-0.031997434410308,-3.0960411573929,0.0324021200617681,1.21962196521254,101,101,94,38,44
2294,"Iowa","IOWA",2015,1126,86.6153846153846,144.425014389996,0.128263778321489,11.1096164915382,0.382770870337478,68.563055062167,96.5,50,63,59,67,15,1171,90.0769230769231,107.871985918689,0.0921195439100672,8.29784507066836,0.368915456874466,71.3005977796755,54,53,40,40,39,62,36.5530284713075,0.0361442344114214,2.81177142086981,0.0138554134630116,2.73754271750852,33,40,36,56,27
66,"Iowa State","ISU",2015,1065,96.8181818181818,88.761651764634,0.0833442739574028,8.06924106951218,0.4018779342723,73.237558685446,20,90,86,90,42,107,991,90.0909090909091,178.860020313558,0.180484379731138,16.2600018466871,0.44904137235116,71.2250252270434,55.5,104,110,110,121,64,-90.098368548924,-0.0971401057737355,-8.19076077717491,-0.04716343807886,-2.01253345840261,122,122,122,96,92
2305,"Kansas","KU",2015,1048,95.2727272727273,144.22189344375,0.137616310537929,13.1110812221591,0.308206106870229,73.3835877862595,27,51,42,49,125,111,1060,96.3636363636364,103.825793090228,0.0979488614058755,9.438708462748,0.487735849056604,69.4254716981132,105,50,50,45,127,103,40.3961003535218,0.0396674491320538,3.67237275941107,-0.179529742186375,-3.95811608814633,28,26,32,128,116
2306,"Kansas State","KSU",2015,1076,89.6666666666667,217.237150735493,0.201893262765328,18.1030958946244,0.393122676579926,67.7611524163569,73.5,12,12,11,55,8,1066,88.8333333333333,179.073710796536,0.167986595493936,14.9228092330446,0.452157598499062,70.5647279549719,46,105,104,105,124,83,38.1634399389574,0.0339066672713922,3.18028666157978,-0.0590349219191362,2.80357553861498,31,34,38,101,25
2309,"Kent State","KENT",2015,766,85.1111111111111,29.1670919598495,0.0380771435507173,3.24078799553883,0.261096605744125,72.1801566579635,105,124,123,122,128,81,858,95.3333333333333,25.1901877251023,0.0293591931527998,2.79890974723358,0.346153846153846,70.7086247086247,99,7,8,8,21,80,3.9769042347472,0.00871795039791747,0.441878248305244,-0.0850572404097208,-1.47153194933874,57,57,57,119,87
96,"Kentucky","UK",2015,970,88.1818181818182,139.268363340671,0.14357563230997,12.6607603036974,0.360824742268041,74.1298969072165,84.5,56,49,40,99,123,1005,91.3636363636364,99.8142817050655,0.0993176932388712,9.07402560955141,0.402985074626866,71.0487562189055,66,45,47,47,80,68,39.4540816356056,0.0442579390710991,3.58673469414596,-0.0421603323588244,-3.08114068831102,30,27,26,92,107
2335,"Liberty","LIB",2015,191,95.5,50.6661782029408,0.265267948706497,25.3330891014704,0.387434554973822,70.4712041884817,25,115,1,1,61,43,148,74,33.1254292292405,0.223820467765139,16.5627146146203,0.486486486486487,66.9797297297297,1,10,113,124,126,125,17.5407489737003,0.0414474809413579,8.77037448685016,-0.0990519315126645,-3.49147445875195,48,6,29,126,111
309,"Louisiana","ULL",2015,1014,92.1818181818182,144.867942404686,0.142867793298507,13.1698129458806,0.374753451676529,69.836291913215,53,48,41,42,79,30,992,90.1818181818182,145.679190078339,0.14685402225639,13.2435627343945,0.384072580645161,71.1411290322581,57,82,86,91,55,65,-0.811247673653185,-0.00398622895788336,-0.0737497885139256,-0.00931912896863268,1.30483711904307,62,62,64,71,43
2433,"Louisiana Monroe","ULM",2015,1004,91.2727272727273,111.846293230117,0.111400690468244,10.1678448391016,0.307768924302789,72.7868525896414,59,68,68,71,126,98,1046,95.0909090909091,31.3848550954015,0.0300046415826018,2.8531686450365,0.382409177820268,64.8690248565966,98,9,10,9,53,127,80.4614381347159,0.0813960488856426,7.31467619406508,-0.0746402535174788,-7.91782773304489,11,11,10,114,128
2348,"Louisiana Tech","LT",2015,1075,89.5833333333333,145.618572887787,0.135459137570034,12.1348810739822,0.453953488372093,73.6855813953488,76,47,53,51,4,117,1092,91,195.111563395715,0.178673592853219,16.2592969496429,0.395604395604396,70.5741758241758,63.5,110,109,108,69,82,-49.4929905079283,-0.0432144552831847,-4.12441587566069,0.0583490927676975,-3.11140557117301,106,106,104,17,108
97,"Louisville","LOU",2015,1081,90.0833333333333,90.7960834923876,0.0839926766812096,7.5663402910323,0.367252543940796,71.427382053654,70,88,92,89,92,64,1100,91.6666666666667,106.836835791722,0.0971243961742928,8.90306964931017,0.357272727272727,70.7527272727273,67.5,52,44,43,27,77,-16.0407522993345,-0.0131317194930832,-1.33672935827787,0.00997981666806824,-0.674654780926758,81,80,77,59,70
99,"LSU","LSU",2015,1016,84.6666666666667,180.296114968393,0.177456806071253,15.0246762473661,0.416338582677165,72.882874015748,109,26,30,19,30,101,1048,87.3333333333333,137.469441894035,0.131173131578278,11.4557868245029,0.390267175572519,71.0314885496183,33.5,73,75,77,63,69,42.8266730743575,0.0462836744929748,3.56888942286312,0.0260714071046462,-1.85138546612971,26,28,24,41,90
276,"Marshall","MRSH",2015,1097,91.4166666666667,74.8413286374118,0.0682236359502386,6.23677738645098,0.372835004557885,70.0783956244303,58,98,101,102,83,35,1194,99.5,87.7065323963661,0.0734560572833887,7.30887769969718,0.353433835845896,75.3643216080402,116,32,32,25,24,1,-12.8652037589544,-0.00523242133315009,-1.0721003132462,0.019401168711989,5.28592598360994,78,76,65,50,8
120,"Maryland","MD",2015,1001,91,94.2413790514207,0.0941472318196011,8.5673980955837,0.333666333666334,72.6993006993007,63.5,81,80,83,117,93,1080,98.1818181818182,27.1971527121138,0.0251825488075128,2.47246842837399,0.4,67.5435185185185,112,8,7,7,76,122,67.0442263393068,0.0689646830120882,6.09492966720971,-0.0663336663336663,-5.15578218078217,14,14,14,111,121
235,"Memphis","MEM",2015,1161,96.75,163.746289649539,0.14103900917273,13.6455241374616,0.425495262704565,69.792420327304,21,32,36,44,23,28,1170,97.5,231.542625347048,0.197899679783802,19.2952187789207,0.376068376068376,73.6034188034188,110,122,122,119,49,17,-67.7963356975085,-0.0568606706110717,-5.64969464145904,0.0494268866361889,3.81099847611476,112,111,109,22,15
2390,"Miami","MIAMI",2015,1098,91.5,135.828989871277,0.123705819554897,11.319082489273,0.358834244080146,70.8378870673953,57,61,62,61,102,50,1123,93.5833333333333,123.069174013674,0.109589647385284,10.2557645011395,0.445235975066785,71.1362422083704,90,63,57,56,119,66,12.7598158576028,0.0141161721696129,1.06331798813357,-0.0864017309866397,0.298355140975175,52,51,52,120,60
193,"Miami (OH)","M-OH",2015,986,89.6363636363636,137.873616014614,0.139831253564518,12.5339650922377,0.309330628803245,73.6146044624746,75,59,50,47,123,115,1004,91.2727272727273,69.765744049858,0.0694877928783446,6.34234036816891,0.391434262948207,67.546812749004,65,21,22,23,65,121,68.1078719647564,0.070343460686173,6.19162472406876,-0.0821036341449617,-6.06779171347065,13,13,13,118,123
130,"Michigan","MICH",2015,1126,86.6153846153846,60.7046382898356,0.0539117569181488,4.66958756075659,0.419182948490231,69.3747779751332,96.5,107,112,112,24,24,1096,84.3076923076923,180.940850558151,0.165092016932619,13.9185269660116,0.313868613138686,74.6843065693431,24,107,97,102,5,2,-120.236212268315,-0.11118026001447,-9.248939405255,0.105314335351545,5.30952859420985,127,125,127,5,7
127,"Michigan State","MSU",2015,1225,87.5,97.5435312171582,0.0796273724221699,6.96739508693987,0.386122448979592,70.370612244898,89,79,97,95,63,42,1163,83.0714285714286,140.097315693363,0.120462008334792,10.0069511209545,0.377472055030095,73.2330180567498,16,78,56,69,51,22,-42.5537844762044,-0.0408346359126216,-3.0395560340146,0.00865039394949729,2.86240581185183,103,99,103,60,24
2393,"Middle Tennessee","MTSU",2015,1100,91.6666666666667,154.34927854691,0.140317525951737,12.8624398789092,0.407272727272727,71.2790909090909,56,42,45,45,37,61,1110,92.5,62.6091169855357,0.056404609896879,5.21742641546131,0.412612612612613,68.7891891891892,80.5,19,15,16,94,112,91.7401615613747,0.0839129160548577,7.64501346344789,-0.00533988533988533,-2.48990171990172,7,10,9,68,99
135,"Minnesota","MINN",2015,1128,86.7692307692308,137.202332272797,0.121633273291487,10.554025559446,0.359042553191489,72.540780141844,94,60,65,64,101,88,1168,89.8461538461538,92.3292418255481,0.0790490084122843,7.102249371196,0.376712328767123,72.4083904109589,52,38,28,28,50,38,44.8730904472493,0.0425842648792027,3.45177618824995,-0.0176697755756339,-0.132389730885066,24,29,27,75,65
344,"Mississippi State","MSST",2015,1065,88.75,138.173638711464,0.12974050583236,11.514469892622,0.427230046948357,72.4948356807512,82,58,60,58,22,87,1132,94.3333333333333,126.862572448567,0.112069410290253,10.5718810373806,0.407243816254417,73.4257950530035,95,67,64,58,86,18,11.311066262897,0.0176710955421071,0.942588855241418,0.0199862306939398,0.93095937225236,54,54,47,49,50
142,"Missouri","MIZ",2015,909,82.6363636363636,50.4178863464108,0.0554652215032022,4.58344421331008,0.315731573157316,73.6083608360836,122,116,113,110,121,114,968,88,-52.6206683480779,-0.0543601945744607,-4.78369712255254,0.361570247933884,68.9318181818182,37.5,1,1,1,34,111,103.038554694489,0.109825416077663,9.36714133586262,-0.0458386747765686,-4.67654265426542,5,5,3,94,118
2426,"Navy","NAVY",2015,1010,84.1666666666667,234.613113823902,0.232290211706834,19.5510928186585,0.444554455445545,68.7663366336634,113,6,7,2,11,18,944,78.6666666666667,114.643465063801,0.121444348584535,9.5536220886501,0.427966101694915,74.5264830508475,3,54,51,71,102,7,119.969648760101,0.110845863122299,9.99747073000844,0.0165883537506293,5.76014641718409,3,3,2,54,4
152,"NC State","NCST",2015,1086,90.5,152.161198379566,0.140111600717832,12.6800998649638,0.39963167587477,70.109576427256,67,44,47,46,47,36,1038,86.5,239.70420526843,0.230928906809663,19.9753504390358,0.35645472061657,72.6242774566474,31,124,125,125,26,33,-87.5430068888641,-0.0908173060918305,-7.29525057407201,0.0431769552581994,2.51470102939142,121,119,121,30,30
158,"Nebraska","NEB",2015,1208,92.9230769230769,175.505547291846,0.145286049082654,13.5004267147574,0.403145695364238,70.5579470198676,46,27,38,39,40,44,1174,90.3076923076923,179.856534926974,0.153199774213777,13.8351180713057,0.358603066439523,69.8313458262351,58,106,96,95,30,97,-4.35098763512852,-0.00791372513112332,-0.334691356548348,0.0445426289247154,-0.726601193632462,68,66,70,26,72
2440,"Nevada","NEV",2015,1055,87.9166666666667,182.733567133033,0.173207172637946,15.227797261086,0.387677725118483,74.2436018957346,86,25,29,22,60,125,1078,89.8333333333333,87.9884298892102,0.081621920119861,7.33236915743418,0.410946196660482,70.5074211502783,51,33,33,34,92,85,94.7451372438224,0.0915852525180845,7.89542810365186,-0.023268471541999,-3.73618074545631,6,9,6,79,113
167,"New Mexico","UNM",2015,1034,86.1666666666667,140.206784047093,0.135596502946898,11.6838986705911,0.338491295938104,71.6721470019342,101,55,58,50,114,71,1109,92.4166666666667,167.854251157235,0.151356403207606,13.9878542631029,0.403065825067629,72.6077547339946,78.5,97,98,94,81,34,-27.6474671101427,-0.0157599002607082,-2.3039555925119,-0.064574529129524,0.935607732060362,90,89,82,105,49
