"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
328,"Utah State",2014,1071,82.3846153846154,17.9192070649853,0.0167312857749629,1.3784005434604,0.343604108309991,70.1503267973856,120,122,122,122,115,83,1259,96.8461538461538,28.7864104651157,0.0228645039436979,2.21433926654736,0.329626687847498,71.9173947577442,107,15,13,13,10,91,-10.8672034001304,-0.00613321816873505,-0.835938723086958,0.0139774204624927,-1.76706796035863,80,80,75,54,88
