"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
239,"Baylor",2017,1145,95.4166666666667,133.016206787053,0.116171359639348,11.0846838989211,0.34235807860262,72.4471615720524,22,62,65,73,117,13,1099,91.5833333333333,148.498145529446,0.135121151528158,12.3748454607872,0.414012738853503,67.6706096451319,86,86,78,75,90,25,-15.4819387423928,-0.0189497918888106,-1.29016156186607,-0.0716546602508831,4.77655192692048,82,80,81,112,9
