"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
238,"Vanderbilt",2017,908,82.5454545454545,171.178087314005,0.188522122592517,15.5616443012732,0.360132158590308,72.5936123348018,113.5,29,24,14,101,121,960,87.2727272727273,146.797751726494,0.152914324715097,13.345250156954,0.388541666666667,68.259375,50,83,87,93,70,94,24.3803355875118,0.0356077978774194,2.21639414431925,-0.0284095080763583,-4.33423733480176,44,42,31,93,118
