"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
151,"East Carolina",2018,1163,105.727272727273,219.70678696627,0.188913832301178,19.973344269661,0.331040412725709,75.4668959587274,1,13,5,21,114,1,1014,92.1818181818182,121.411426897711,0.119735135007604,11.0374024452464,0.349112426035503,70.2130177514793,88,53,63,55,28,24,98.2953600685597,0.0691786972935741,8.93594182441452,-0.0180720133097936,5.25387820724815,4,5,10,82,8
