"team_id","pos_team","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_rank_off","TEPA_rank_off","EPAgame_rank_off","EPAplay_rank_off","success_rank_off","start_position_rank_off","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_rank_def","TEPA_rank_def","EPAgame_rank_def","EPAplay_rank_def","success_rank_def","start_position_rank_def","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
2026,"Appalachian State",2018,987,82.25,129.841275499258,0.131551444274831,10.8201062916049,0.370820668693009,71.113475177305,115,66,70,62,80,91,1016,84.6666666666667,90.6215622451303,0.0891944510286715,7.55179685376086,0.332677165354331,71.4990157480315,32.5,28,29,31,13,46,39.219713254128,0.0423569932461595,3.268309437844,0.0381435033386784,-0.385540570726533,28,31,25,35,67
