"team_id","pos_team","abbreviation","season","plays_off","playsgame_off","TEPA_off","EPAplay_off","EPAgame_off","success_off","start_position_off","playsgame_off_rank","TEPA_off_rank","EPAgame_off_rank","EPAplay_off_rank","success_off_rank","start_position_off_rank","plays_def","playsgame_def","TEPA_def","EPAplay_def","EPAgame_def","success_def","start_position_def","playsgame_def_rank","TEPA_def_rank","EPAgame_def_rank","EPAplay_def_rank","success_def_rank","start_position_def_rank","TEPA_margin","EPAplay_margin","EPAgame_margin","success_margin","start_position_margin","TEPA_margin_rank","EPAgame_margin_rank","EPAplay_margin_rank","success_margin_rank","start_position_margin_rank"
166,"New Mexico State","NMSU",2014,898,99.7777777777778,96.3772346168582,0.107324314718105,10.7085816240954,0.348552338530067,71.1837416481069,10,87,74,80,112,69,836,92.8888888888889,134.328304876649,0.160679790522307,14.9253672085165,0.482057416267943,66.9162679425837,83,64,99,100,126,124,-37.9510702597903,-0.053355475804202,-4.21678558442115,-0.133505077737876,-4.26747370552317,100,106,107,127,118
153,"North Carolina","UNC",2014,1285,98.8461538461538,246.312300904955,0.191682724439654,18.9471000696119,0.411673151750973,70.1089494163424,13,3,7,14,38,44,1249,96.0769230769231,221.678949750986,0.177485147919124,17.052226903922,0.438751000800641,72.9671737389912,101,119,113,110,112,21,24.6333511539688,0.0141975765205294,1.8948731656899,-0.0270778490496678,2.85822432264878,40,44,56,88,26
249,"North Texas","UNT",2014,890,89,131.456399511046,0.147703819675332,13.1456399511046,0.340449438202247,71.0910112359551,77,67,50,44,116,67,852,85.2,85.0389458238145,0.0998109692767775,8.50389458238145,0.402582159624413,70.1901408450704,23,33,37,40,82,75,46.4174536872314,0.0478928503985549,4.64174536872314,-0.0621327214221659,-0.900870390884634,24,21,25,107,73
2459,"Northern Illinois","NIU",2014,1204,92.6153846153846,164.502345567355,0.136629855122388,12.6540265821042,0.425249169435216,69.5116279069767,46,36,54,53,27,31,1206,92.7692307692308,183.899410748299,0.152487073588971,14.1461085190999,0.412106135986733,74.5796019900498,82,107,96,93,90,4,-19.3970651809435,-0.0158572184665827,-1.49208193699566,0.0131430334484829,5.06797408307301,85,84,84,55,7
77,"Northwestern","NW",2014,1065,96.8181818181818,81.0332934214577,0.0760875994567678,7.36666303831434,0.376525821596244,72.6262910798122,21,98,101,103,75,102,966,87.8181818181818,22.0306206281837,0.0228060254950142,2.00278369347124,0.37888198757764,69.1604554865424,34,13,12,12,51,104,59.0026727932741,0.0532815739617537,5.3638793448431,-0.0023561659813956,-3.46583559326976,16,17,20,69,108
87,"Notre Dame","ND",2014,1190,91.5384615384615,130.714347412281,0.109843989422085,10.0549498009447,0.423529411764706,69.5142857142857,58,70,79,78,28,32,1156,88.9230769230769,167.413341932231,0.144821230045183,12.8779493794024,0.395328719723183,72.6012110726644,41,97,80,85,69,26,-36.6989945199505,-0.0349772406230981,-2.82299957845773,0.0282006920415225,3.08692535837864,98,95,98,34,23
195,"Ohio","OHIO",2014,917,91.7,83.328396604075,0.0908706615093511,8.3328396604075,0.372955288985823,75.175572519084,55,96,91,91,81,128,857,85.7,10.8537928812571,0.0126648691729955,1.08537928812571,0.382730455075846,71.8821470245041,24,9,9,9,57,39,72.4746037228178,0.0782057923363556,7.24746037228178,-0.0097751660900226,-3.29342549457989,9,8,9,74,105
194,"Ohio State","OSU",2014,1334,88.9333333333333,194.556771329823,0.145844656169283,12.9704514219882,0.472263868065967,68.6776611694153,78,19,52,50,2,21,1350,90,272.077747184062,0.201539071988194,18.1385164789374,0.37037037037037,74.4392592592593,56.5,127,118,118,40,7,-77.5209758542386,-0.0556944158189112,-5.16806505694924,0.101893497695597,5.76159808984397,119,112,109,5,6
201,"Oklahoma","OKLA",2014,1171,90.0769230769231,172.240053934311,0.147088005067729,13.2492349180239,0.415029888983775,70.6251067463706,68,30,48,45,34,55,1277,98.2307692307692,202.399104973008,0.158495775233365,15.5691619210006,0.341425215348473,72.8919342208301,116,116,107,98,12,23,-30.159051038697,-0.0114077701656364,-2.31992700297669,0.0736046736353016,2.26682747445945,90,90,81,12,30
197,"Oklahoma State","OKST",2014,1090,90.8333333333333,184.855022468273,0.169591763732361,15.4045852056894,0.363302752293578,69.5045871559633,62,23,25,28,93,30,1155,96.25,165.136981560429,0.142975741610761,13.7614151300357,0.391341991341991,70.5004329004329,102,92,91,81,67,68,19.7180409078446,0.0266160221216,1.64317007565371,-0.0280392390484133,0.995845744469591,47,48,43,89,44
295,"Old Dominion","ODU",2014,858,85.8,198.915168791343,0.231835861062171,19.8915168791343,0.421911421911422,71.8100233100233,104,14,3,2,30,84,905,90.5,176.449322081714,0.194971626609628,17.6449322081714,0.482872928176796,70.2828729281768,60,103,117,116,127,72,22.4658467096289,0.0368642344525425,2.24658467096289,-0.0609615062653737,-1.52715038184651,42,40,32,106,85
145,"Ole Miss","MISS",2014,960,87.2727272727273,50.6016157336005,0.0527100163891672,4.60014688487278,0.375,74.571875,97,108,109,108,77,122,1095,91.25,4.20486335289168,0.00384005785652208,0.35040527940764,0.360730593607306,70.7114155251141,67,7,7,7,25,61,46.3967523807089,0.0488699585326451,4.24974160546514,0.0142694063926941,-3.86045947488586,25,23,22,53,114
2483,"Oregon","ORE",2014,1296,92.5714285714286,288.846348870994,0.222875269190582,20.6318820622139,0.462191358024691,68.4158950617284,47,2,2,3,6,17,1389,99.2142857142857,187.115631194055,0.134712477461523,13.3654022281468,0.416846652267819,70.4989200863931,119,109,87,74,95,69,101.730717676939,0.0881627917290591,7.26647983406707,0.0453447057568728,2.08302502466469,2,7,3,24,33
204,"Oregon State","ORST",2014,1018,92.5454545454545,157.284350724326,0.154503291477727,14.2985773385751,0.385068762278978,70.5481335952849,48.5,40,34,35,63,52,1009,91.7272727272727,135.022856166008,0.133818489758185,12.2748051060007,0.403369672943508,71.4697720515362,72,65,74,72,83,51,22.2614945583176,0.0206848017195422,2.02377223257433,-0.01830091066453,0.921638456251301,44,43,47,82,45
213,"Penn State","PSU",2014,1220,93.8461538461538,-7.93822122688441,-0.00650673871056099,-0.610632402068031,0.360655737704918,70.8606557377049,39,127,127,127,97,63,1118,86,-2.35483828720403,-0.00210629542683723,-0.181141406708002,0.321109123434705,68.1923076923077,25,4,4,4,4,114,-5.58338293968038,-0.00440044328372376,-0.429490995360029,0.0395466142702132,-2.66834804539722,74,74,72,29,100
221,"Pittsburgh","PITT",2014,974,88.5454545454545,125.146227434297,0.128486886482852,11.3769297667543,0.464065708418891,70.5102669404517,80,72,65,59,4,51,929,84.4545454545455,233.80386689892,0.251672623142002,21.2548969908109,0.390742734122713,74.4068891280947,15,122,124,128,66,8,-108.657639464623,-0.123185736659151,-9.87796722405662,0.0733229742961786,3.89662218764298,125,127,128,13,13
2509,"Purdue","PUR",2014,969,88.0909090909091,63.8798020950991,0.0659234283747153,5.8072547359181,0.358101135190918,69.4231166150671,88,106,107,107,102,29,1023,93,109.090456462394,0.106637787353269,9.91731422385399,0.413489736070381,66.9638318670577,84,45,49,46,91,123,-45.2106543672947,-0.0407143589785534,-4.11005948793588,-0.0553886008794628,-2.4592847480094,102,105,100,104,97
242,"Rice","RICE",2014,1183,91,181.418087990884,0.153354258656707,13.9552375377603,0.366018596787828,68.0177514792899,61,25,38,38,89,12,1105,85,153.859475351842,0.139239344209812,11.835344257834,0.383710407239819,69.9004524886878,21.5,84,69,79,58,85,27.5586126390419,0.0141149144468948,2.1198932799263,-0.0176918104519915,1.88270100939783,38,42,57,80,37
164,"Rutgers","RUTG",2014,1021,85.0833333333333,197.308195745962,0.193249946861863,16.4423496454968,0.409402546523017,71.767874632713,109,17,17,11,40,82,1055,87.9166666666667,161.014123367392,0.152620022149186,13.4178436139493,0.425592417061611,67.9876777251185,35,89,88,94,103,116,36.2940723785704,0.0406299247126765,3.02450603154753,-0.0161898705385947,-3.78019690759454,28,31,29,79,113
21,"San Diego State","SDSU",2014,936,85.0909090909091,35.1985772967472,0.0376053176247299,3.19987066334065,0.388888888888889,69.6036324786325,107.5,115,115,115,57,33,935,85,116.427474413644,0.124521363009245,10.5843158557858,0.376470588235294,70.9133689839572,21.5,53,54,62,49,57,-81.2288971168968,-0.086916045384515,-7.38444519244516,0.0124183006535948,1.30973650532474,121,119,122,58,43
23,"San José State","SJSU",2014,939,93.9,41.4538347437795,0.0441467888645149,4.14538347437795,0.361022364217252,74.0820021299255,38,112,112,112,96,118,811,81.1,87.0892599633342,0.10738503078093,8.70892599633342,0.401972872996301,67.0715166461159,4,34,41,48,80,122,-45.6354252195547,-0.063238241916415,-4.56354252195547,-0.0409505087790484,-7.01048548380955,103,107,111,96,127
2567,"SMU","SMU",2014,1060,88.3333333333333,131.552157605884,0.124105809062155,10.9626798004903,0.310377358490566,70.9216981132075,84,66,69,65,127,65,1099,91.5833333333333,115.500934918479,0.105096392100527,9.62507790987323,0.456778889899909,66.5686988171065,68,51,47,44,120,127,16.0512226874053,0.0190094169616282,1.33760189061711,-0.146401531409343,-4.35299929610107,52,52,50,128,120
6,"South Alabama","USA",2014,1124,93.6666666666667,20.9747682675097,0.0186608258607738,1.74789735562581,0.373665480427046,70.0453736654804,40,120,121,121,80,42,1075,89.5833333333333,117.427190045033,0.109234595390728,9.78559917041938,0.391627906976744,69.7283720930233,50,55,48,50,68,88,-96.4524217775229,-0.0905737695299542,-8.03770181479358,-0.0179624265496979,-0.317001572457173,124,122,123,81,64
2579,"South Carolina","SC",2014,1100,91.6666666666667,161.65613434443,0.1469601221313,13.4713445287025,0.427272727272727,72.3045454545454,56,38,44,46,26,97,1058,88.1666666666667,158.326469834022,0.149646946913064,13.1938724861685,0.435727788279773,71.9536862003781,36,88,83,91,109,36,3.32966451040792,-0.00268682478176432,0.277472042533994,-0.00845506100704591,-0.350859254167375,65,65,68,73,65
58,"South Florida","USF",2014,898,81.6363636363636,77.7262992510422,0.0865548989432541,7.0660272046402,0.314031180400891,72.5300668151448,125,101,103,95,125,99,921,83.7272727272727,74.6752029356271,0.081080567791126,6.78865481232974,0.42671009771987,71.5211726384365,14,27,27,30,104,49,3.05109631541514,0.0054743311521281,0.277372392310467,-0.112678917318979,-1.00889417670828,66,66,64,125,75
2572,"Southern Mississippi","USM",2014,915,83.1818181818182,111.608945974165,0.121976990135699,10.1462678158332,0.363934426229508,71.6612021857923,116,79,76,69,90,79,920,83.6363636363636,95.2723351336793,0.103556886014869,8.66112137578903,0.41195652173913,69.2608695652174,12,39,39,42,89,102,16.3366108404856,0.0184201041208305,1.48514644004414,-0.0480220955096222,-2.40033262057496,51,50,51,101,94
24,"Stanford","STAN",2014,1003,83.5833333333333,102.851544438898,0.102543912700796,8.57096203657487,0.402791625124626,70.8594217347956,115,84,89,83,43,62,1047,87.25,90.2451912891556,0.0861940699991935,7.52043260742964,0.328557784145177,72.7392550143266,29.5,35,31,34,8,24,12.6063531497427,0.0163498427016025,1.05052942914523,0.0742338409794495,1.87983327953103,55,55,54,11,39
183,"Syracuse","SYR",2014,962,87.4545454545455,24.3855819846214,0.0253488378218517,2.21687108951103,0.347193347193347,75.004158004158,95,118,118,118,113,126,979,89,17.7433822439358,0.0181239859488619,1.61303474944871,0.36976506639428,69.7671092951992,43.5,12,11,11,39,87,6.64219974068552,0.00722485187298979,0.603836340062321,-0.0225717192009326,-5.23704870895882,61,61,62,84,123
2628,"TCU","TCU",2014,1190,99.1666666666667,94.5129270710302,0.0794226277907817,7.87607725591918,0.432773109243697,67.3798319327731,11.5,88,92,101,22,6,1162,96.8333333333333,189.421001656646,0.163012910203654,15.7850834713872,0.322719449225473,75.1764199655766,105,112,110,102,6,2,-94.9080745856157,-0.0835902824128722,-7.90900621546797,0.110053660018224,7.79658803280347,122,120,120,3,1
218,"Temple","TEM",2014,936,85.0909090909091,-30.3546304873177,-0.0324301607770489,-2.75951186248343,0.327991452991453,68.1143162393162,107.5,128,128,128,120,14,1054,95.8181818181818,-60.3482733413749,-0.0572564263200901,-5.48620666739772,0.374762808349146,71.9402277039848,100,1,1,1,46,37,29.9936428540572,0.0248262655430412,2.72669480491429,-0.0467713553576931,3.82591146466858,35,34,44,97,14
2633,"Tennessee","TENN",2014,1130,94.1666666666667,55.576607732135,0.0491828387010044,4.63138397767792,0.382300884955752,69.2203539823009,36,107,108,109,68,25,1079,89.9166666666667,170.738652362365,0.158237861318225,14.2282210301971,0.362372567191844,72.1760889712697,54.5,100,97,97,27,34,-115.16204463023,-0.109055022617221,-9.59683705251917,0.0199283177639079,2.95573498896881,127,125,125,49,25
251,"Texas","TEX",2014,1163,89.4615384615385,112.961065749843,0.0971290333188679,8.68931274998795,0.353396388650043,73.2510748065348,72,77,87,86,106,111,1201,92.3846153846154,43.0082998906916,0.0358104079023244,3.30833076082243,0.34804329725229,68.7568692756037,77,18,15,15,17,109,69.9527658591517,0.0613186254165435,5.38098198916552,0.0053530913977532,-4.49420553093115,12,16,18,61,121
245,"Texas A&M","TA&M",2014,1060,88.3333333333333,212.661425471024,0.200623986293419,17.7217854559186,0.433018867924528,72.9198113207547,84,9,10,7,21,107,1168,97.3333333333333,211.645331699933,0.181203194948573,17.6371109749944,0.416952054794521,74.9743150684932,112,117,116,112,96,3,1.01609377109048,0.0194207913448456,0.0846744809242068,0.0160668131300078,2.05450374773844,67,67,49,52,34
326,"Texas State","TXST",2014,982,98.2,126.066752638434,0.128377548511644,12.6066752638434,0.378818737270876,70.1435845213849,16,71,55,60,73,45,945,94.5,128.925786397784,0.136429403595538,12.8925786397784,0.380952380952381,73.6634920634921,95,62,81,76,55,12,-2.8590337593495,-0.00805185508389453,-0.28590337593495,-0.00213364368150515,3.51990754210713,73,73,77,68,17
2641,"Texas Tech","TTU",2014,1066,96.9090909090909,183.683586163472,0.172311056438529,16.6985078330429,0.382739212007505,71.6660412757974,20,24,14,24,67,80,1104,100.363636363636,238.947560599932,0.216438007789793,21.7225055090847,0.449275362318841,68.4347826086957,123,123,126,123,119,112,-55.2639744364599,-0.0441269513512643,-5.02399767604181,-0.0665361503113359,-3.23125866710171,110,111,102,109,104
2649,"Toledo","TOL",2014,1049,95.3636363636364,209.115506290791,0.199347479781498,19.0105005718901,0.453765490943756,72.5948522402288,31,11,6,9,11,100,981,89.1818181818182,215.410402079083,0.219582468989891,19.5827638253712,0.401630988786952,71.0642201834862,47,118,122,124,79,55,-6.29489578829188,-0.0202349892083932,-0.572263253481079,0.0521345021568039,-1.53063205674255,77,78,87,20,86
2653,"Troy","TROY",2014,867,86.7,132.962451071364,0.153359228456014,13.2962451071364,0.378316032295271,72.6089965397924,101,64,46,37,74,101,847,84.7,154.872571697317,0.182848372724106,15.4872571697317,0.467532467532468,70.1912632821724,19,85,106,113,122,74,-21.9101206259532,-0.0294891442680915,-2.19101206259532,-0.0892164352371965,-2.41773325762001,88,89,94,120,95
2655,"Tulane","TULN",2014,1018,92.5454545454545,40.3540757926531,0.0396405459652781,3.66855234478664,0.336935166994106,74.6944990176817,48.5,113,114,114,117,123,912,82.9090909090909,-18.1002315926851,-0.0198467451674179,-1.64547559933501,0.421052631578947,68.9078947368421,8,3,3,3,102,108,58.4543073853382,0.0594872911326959,5.31402794412165,-0.0841174645848413,-5.78660428083963,17,18,19,117,125
202,"Tulsa","TLSA",2014,1171,97.5833333333333,161.920464556519,0.138275375368505,13.4933720463766,0.3800170794193,74.4312553373185,18,37,42,52,71,120,1033,86.0833333333333,139.950507989172,0.135479678595519,11.662542332431,0.39593417231365,70.7521781219748,26,70,66,75,71,60,21.9699565673479,0.00279569677298561,1.83082971394565,-0.0159170928943498,-3.6790772153437,45,46,66,77,110
5,"UAB","UAB",2014,988,98.8,88.4887647680363,0.0895635270931541,8.84887647680363,0.411943319838057,68.1983805668016,14,95,86,93,37,16,941,94.1,145.711162528024,0.15484714402553,14.5711162528024,0.36663124335813,70.5951115834219,93,79,98,96,35,66,-57.2223977599877,-0.0652836169323762,-5.72223977599877,0.045312076479927,2.39673101662028,111,116,112,25,29
2116,"UCF","UCF",2014,1108,92.3333333333333,13.0493120919974,0.0117773574837522,1.08744267433312,0.386281588447653,67.7861010830325,52,123,123,123,62,9,1053,87.75,62.0010086689496,0.0588803501129626,5.16675072241247,0.367521367521368,69.6923076923077,33,21,20,20,37,89,-48.9516965769522,-0.0471029926292104,-4.07930804807935,0.0187602209262859,1.9062066092752,107,104,104,50,36
26,"UCLA","UCLA",2014,1156,96.3333333333333,173.476308674402,0.150066010964016,14.4563590562002,0.416955017301038,74.7915224913495,26,29,33,43,33,125,1165,97.0833333333333,179.428154579882,0.154015583330371,14.9523462149902,0.373390557939914,73.7201716738197,109.5,104,100,95,42,11,-5.95184590547984,-0.0039495723663551,-0.495987158789987,0.0435644593611239,-1.07135081752973,76,76,71,27,76
113,"UMass","UMASS",2014,1135,94.5833333333333,143.205655765016,0.126172383933935,11.9338046470846,0.387665198237885,72.1973568281938,34,53,60,62,60,94,1162,96.8333333333333,167.435487657979,0.144092502287417,13.9529573048316,0.420826161790017,70.1652323580034,105,98,95,83,101,76,-24.2298318929633,-0.0179201183534828,-2.01915265774694,-0.0331609635521317,-2.0321244701904,89,88,86,92,87
2439,"UNLV","UNLV",2014,1190,99.1666666666667,148.131193602944,0.124479994624323,12.3442661335787,0.356302521008403,71.4243697478992,11.5,50,57,64,103,70,1162,96.8333333333333,243.304735151124,0.209384453658455,20.275394595927,0.44578313253012,71.6067125645439,105,124,123,120,117,47,-95.1735415481803,-0.0849044590341319,-7.93112846234836,-0.0894806115217171,0.18234281664472,123,121,121,121,59
30,"USC","USC",2014,1238,95.2307692307692,213.613856633425,0.172547541707128,16.4318351256481,0.402261712439418,71.7794830371567,32,8,19,23,44,83,1289,99.1538461538462,228.733150244776,0.177450077769415,17.5948577111366,0.399534522885958,70.6850271528317,117,121,115,109,76,62,-15.1192936113506,-0.00490253606228633,-1.16302258548851,0.00272718955346035,-1.09445588432506,82,81,74,65,77
2636,"UT San Antonio","UTSA",2014,1099,91.5833333333333,82.2110290237655,0.0748053039342725,6.85091908531379,0.32484076433121,70.7743403093721,57,97,104,104,123,60,1094,91.1666666666667,51.7314287312604,0.0472864979261978,4.3109523942717,0.349177330895795,69.8738574040219,66,20,18,18,19,86,30.4796002925052,0.0275188060080748,2.5399666910421,-0.024336566564585,-0.900482905350216,34,36,42,85,72
254,"Utah","UTAH",2014,1102,91.8333333333333,32.4168568957361,0.0294163855678186,2.70140474131134,0.358439201451906,71.8457350272232,54,117,117,117,101,86,1100,91.6666666666667,111.400528671272,0.101273207882974,9.28337738927264,0.363636363636364,75.5154545454545,70.5,47,44,41,29.5,1,-78.9836717755355,-0.0718568223151556,-6.5819726479613,-0.00519716218445804,3.66971951823132,120,118,116,71,16
328,"Utah State","USU",2014,1071,82.3846153846154,17.9192070649853,0.0167312857749629,1.3784005434604,0.343604108309991,70.1503267973856,120,122,122,122,115,46,1259,96.8461538461538,28.7864104651157,0.0228645039436979,2.21433926654736,0.329626687847498,71.9173947577442,107,15,13,13,10,38,-10.8672034001304,-0.00613321816873505,-0.835938723086958,0.0139774204624927,1.76706796035863,80,80,75,54,41
2638,"UTEP","UTEP",2014,1116,85.8461538461538,131.421488719087,0.117761190608501,10.1093452860836,0.372759856630824,66.2894265232975,103,68,78,72,83,2,981,75.4615384615385,166.879983285702,0.170112113441083,12.8369217912079,0.348623853211009,66.6574923547401,1,95,79,105,18,126,-35.4584945666148,-0.0523509228325815,-2.72757650512422,0.0241360034198152,0.368065831442564,97,94,106,39,55
238,"Vanderbilt","VAN",2014,930,84.5454545454545,-5.18505486167908,-0.00557532780825708,-0.471368623789007,0.354838709677419,72.0655913978495,110,125,125,125,104,92,986,89.6363636363636,104.003198514356,0.105479917357359,9.45483622857785,0.443204868154158,69.6277890466531,51,42,46,45,116,91,-109.188253376035,-0.111055245165616,-9.92620485236686,-0.0883661584767388,-2.43780235119631,126,128,127,119,96
258,"Virginia","UVA",2014,1054,95.8181818181818,47.1830373475384,0.0447656900830535,4.2893670315944,0.368121442125237,68.1148007590133,27,111,111,111,87,15,988,89.8181818181818,39.0396101469375,0.0395137754523659,3.54905546790341,0.347165991902834,69.9949392712551,52,16,17,17,15,82,8.14342720060096,0.00525191463068768,0.740311563690997,0.0209554502224032,1.88013851224179,60,60,65,45,38
259,"Virginia Tech","VT",2014,1142,95.1666666666667,92.5385283769346,0.0810319863195574,7.71154403141121,0.34938704028021,72.838003502627,33,91,95,99,111,105,1073,89.4166666666667,0.976414980962292,0.000909986002760757,0.081367915080191,0.325256290773532,69.6542404473439,48,6,6,6,7,90,91.5621133959723,0.0801220003167967,7.63017611633102,0.024130749506678,-3.18376305528308,6,4,8,40,103
154,"Wake Forest","WAKE",2014,907,82.4545454545455,20.5756486588708,0.0226853899215775,1.8705135144428,0.28335170893054,70.6802646085998,119,121,120,119,128,56,990,90,16.2855863722072,0.0164500872446538,1.48050785201884,0.363636363636364,71.1787878787879,56.5,10,10,10,29.5,54,4.29006228666353,0.00623530267692369,0.390005662423957,-0.0802846547058234,0.498523270188088,63,64,63,116,51
264,"Washington","WASH",2014,1081,90.0833333333333,88.8659718973006,0.0822071895442189,7.40549765810838,0.374653098982424,69.2294172062905,67,94,100,98,78,26,1125,93.75,70.1382715780526,0.0623451302916023,5.84485596483772,0.399111111111111,68.6391111111111,88,26,22,21,74,110,18.727700319248,0.0198620592526166,1.56064169327067,-0.0244580121286875,-0.590306095179372,49,49,48,86,69
265,"Washington State","WSU",2014,1166,106,136.754267948361,0.117284963935129,12.4322061771237,0.41852487135506,73.2006861063465,2,58,56,73,32,109,1018,92.5454545454545,187.77386983141,0.184453703174273,17.0703518028554,0.420432220039293,68.1218074656189,80,110,114,114,100,115,-51.0196018830488,-0.0671687392391434,-4.63814562573171,-0.00190734868423265,-5.07887864072762,108,108,115,67,122
277,"West Virginia","WVU",2014,1268,105.666666666667,107.20065174218,0.0845431007430438,8.93338764518163,0.400630914826498,72.23738170347,3,82,85,97,46,95,1190,99.1666666666667,139.096330881445,0.116887673009617,11.591360906787,0.358823529411765,70.109243697479,118,69,65,56,23,79,-31.8956791392649,-0.0323445722665734,-2.65797326160541,0.0418073854147337,-2.12813800599105,93,93,95,28,89
98,"Western Kentucky","WKU",2014,1214,93.3846153846154,293.123913047452,0.241452976151113,22.5479933113424,0.463756177924217,71.4802306425041,41,1,1,1,5,72,1243,95.6153846153846,283.111041955275,0.227764313721058,21.7777724580981,0.462590506838294,67.7361222847948,99,128,127,127,121,119,10.0128710921763,0.0136886624300552,0.770220853244332,0.00116567108592303,-3.74410835770928,59,59,58,66,111
2711,"Western Michigan","WMU",2014,828,82.8,141.858637726717,0.17132685715787,14.1858637726717,0.41304347826087,70.4891304347826,118,54,35,25,35,50,890,89,109.541978638155,0.123080874874332,10.9541978638155,0.387640449438202,69.9943820224719,43.5,46,59,61,63,83,32.3166590885616,0.0482459822835388,3.23166590885616,0.0254030288226673,-0.494748412310699,30,29,24,37,66
275,"Wisconsin","WIS",2014,1128,86.7692307692308,197.624021229835,0.175198600381059,15.2018477869104,0.434397163120567,71.6232269503546,100,16,27,22,18,77,1075,82.6923076923077,199.441539876937,0.185527013839012,15.3416569136106,0.344186046511628,70.4120930232558,7,115,105,115,13,71,-1.81751864710242,-0.0103284134579522,-0.139809126700186,0.0902111166089394,-1.21113392709879,71,71,80,6,79
2751,"Wyoming","WYO",2014,980,89.0909090909091,143.837950846846,0.146773419231476,13.0761773497133,0.327551020408163,75.1448979591837,76,52,51,47,121,127,900,81.8181818181818,115.960786826645,0.128845318696273,10.5418897115132,0.414444444444444,69.4011111111111,6,52,53,66,92,98,27.8771640202009,0.0179281005352031,2.53428763820008,-0.0868934240362812,-5.74378684807257,37,37,52,118,124
